,y_test,prediction
3858,1454.1072,976.0
5578,506.008,176.0
3016,1857.582,1286.0
6135,3715.164,4420.0
2399,3193.1768,2404.0
643,1262.3568,564.0
5263,2057.9878,4504.0
8294,1925.4936,2208.0
7075,5313.084,3112.0
4960,974.0654,1232.0
2301,1864.24,1580.0
6170,679.116,684.0
5152,2746.425,2980.0
933,367.5216,1026.0
7058,3083.9856,3784.0
6427,3301.7022,2416.0
1213,1796.3284,1708.0
7310,4923.591,4068.0
5475,2085.2856,1952.0
8154,3207.8244,3874.0
5381,2841.6344,2032.0
1636,4122.6336,1922.0
2140,661.8052,836.0
5911,824.9262,1590.0
6254,3735.138,2742.0
1452,773.6596,806.0
8406,999.3658,914.0
8426,4512.1266,2536.0
3628,804.9522,792.0
3696,439.428,636.0
6778,2061.3168,2760.0
1941,525.982,2180.0
6722,5865.0322,4008.0
5586,894.8352,2544.0
1532,1641.8628,2912.0
7391,300.9416,476.0
6726,396.8168,3268.0
7119,253.6698,-510.0
5428,2332.9632,1616.0
3225,3605.307,3404.0
5600,1565.9616,1852.0
4282,3630.6074,3132.0
3803,3797.7232,4016.0
8300,2460.7968,1486.0
847,87.2198,-486.0
1442,2181.1608,1444.0
333,9267.936,5152.0
4804,1884.8798,1288.0
690,1659.8394,2962.0
3194,2828.3184,1588.0
357,5033.448,4116.0
854,588.5672,366.0
5274,5424.9384,4144.0
7351,593.2278,1250.0
2661,1258.362,4048.0
289,1237.7222,1524.0
2369,173.7738,1016.0
4965,2285.0256,1716.0
5279,2514.0608,2556.0
1606,1904.188,2984.0
480,2940.1728,2946.0
4433,5480.8656,3702.0
2669,3990.8052,3740.0
6940,2441.4886,1892.0
2102,992.042,1264.0
446,50.6008,-992.0
5527,2365.5874,2008.0
2831,1837.608,2016.0
8049,731.0484,656.0
3403,2878.2534,4092.0
1273,540.6296,748.0
3092,3315.0182,4000.0
6902,4713.864,3120.0
552,334.2316,796.0
2357,2439.4912,4106.0
5756,3628.61,2548.0
2505,3846.9924,3420.0
6474,1547.985,1096.0
549,2386.2272,2850.0
3522,1707.777,3116.0
6790,1018.674,1696.0
4233,2101.2648,4208.0
4481,5690.5926,2296.0
5943,2125.2336,1836.0
1212,3257.7594,2520.0
2089,3929.5516,2502.0
2621,433.4358,1004.0
2566,1832.2816,3614.0
7783,2327.6368,3016.0
280,736.3748,1438.0
6501,2950.1598,2280.0
7600,937.4464,960.0
5608,1565.9616,3148.0
1231,2612.5992,2376.0
7505,1797.66,1460.0
4129,3215.814,3648.0
7366,2498.0816,1472.0
2905,2886.9088,2636.0
7830,1246.3776,2016.0
4685,3355.632,2980.0
1910,873.5296,1776.0
789,1783.6782,1452.0
561,81.2276,-1160.0
298,942.7728,1432.0
7474,1458.102,1672.0
1299,2960.1468,2660.0
2601,1853.5872,926.0
498,1054.6272,1424.0
3647,1534.0032,1608.0
4525,1895.5326,2420.0
2776,7931.6754,3790.0
3761,495.3552,132.0
5559,2237.088,2176.0
3844,383.5008,776.0
382,2251.7356,1636.0
2678,453.4098,604.0
6454,6024.1584,3656.0
3584,6851.082,3604.0
4035,579.246,980.0
4595,5273.136,4188.0
2854,2463.46,1756.0
3643,3289.052,2004.0
1846,339.558,550.0
4089,2649.2182,1932.0
2944,157.1288,-1232.0
5542,751.0224,2112.0
1073,1025.332,630.0
7472,2004.058,2244.0
2079,525.3162,880.0
7305,263.6568,316.0
7265,1480.0734,856.0
7471,1798.9916,2040.0
1804,3842.9976,3780.0
4015,1406.1696,1414.0
2384,153.7998,628.0
4313,4541.4218,3852.0
8156,2109.2544,1412.0
4802,1059.9536,4196.0
1197,3829.0158,2158.0
4865,856.8846,1012.0
896,1058.622,2858.0
18,2303.668,3530.0
5903,1470.0864,1896.0
3382,1164.4842,1732.0
2853,207.7296,1336.0
4597,3428.2042,2920.0
5519,2293.0152,2308.0
1994,3207.8244,2456.0
4308,4138.6128,3036.0
8462,1494.0552,1456.0
5493,1221.0772,3034.0
1303,253.004,136.0
474,810.9444,918.0
1789,175.1054,908.0
4929,2036.0164,2916.0
7215,375.5112,92.0
4596,3354.3004,2538.0
2133,1431.47,2336.0
7022,2073.3012,2118.0
567,1561.9668,1526.0
3888,759.012,684.0
8173,1686.4714,1666.0
2647,1038.648,2084.0
1149,1171.808,2604.0
4897,398.1484,1320.0
7079,2556.672,3088.0
2714,365.5242,708.0
1658,6771.186,3560.0
1441,833.5816,1378.0
4381,5880.3456,4346.0
7159,878.856,1428.0
3320,4386.2904,3416.0
7256,8323.8316,3502.0
5783,2708.4744,2452.0
4744,4012.1108,4166.0
5338,109.857,-1264.0
1596,1733.0774,1174.0
4379,605.878,1008.0
2616,3103.9596,2624.0
2343,5068.7354,3524.0
4406,421.4514,1988.0
1493,651.8182,626.0
5957,1514.695,2420.0
7597,2261.0568,4450.0
2706,747.0276,2056.0
7238,2787.0388,3380.0
8124,246.346,1928.0
2183,1518.024,972.0
2115,934.7832,764.0
1430,1661.8368,1024.0
7460,3705.8428,2552.0
669,1107.8912,2216.0
5292,6723.2484,3994.0
8054,503.3448,292.0
5254,3974.826,4308.0
2426,4278.4308,3884.0
7869,2626.581,2440.0
748,996.0368,988.0
829,5367.6796,2784.0
4499,3075.996,2722.0
2836,503.3448,1418.0
453,978.726,3104.0
4663,3207.8244,3042.0
2425,4442.2176,4404.0
3067,3103.9596,2352.0
2339,1528.011,1736.0
3789,1128.531,1184.0
6763,5289.1152,4926.0
2889,1737.738,3024.0
1521,262.3252,2022.0
4673,1459.4336,1516.0
4185,1644.526,2580.0
4115,2237.088,2580.0
7548,1534.0032,1218.0
3307,2069.3064,2576.0
7088,185.0924,934.0
1367,1853.5872,3724.0
430,38.6164,-1310.0
8198,3401.5722,5636.0
5680,1257.0304,2508.0
8408,2563.33,2904.0
5741,2668.5264,3616.0
1219,866.8716,2050.0
2139,498.0184,2100.0
598,1414.1592,3344.0
7758,1414.1592,2516.0
3086,223.7088,-136.0
2389,419.454,696.0
8375,528.6452,2444.0
8501,1508.037,1732.0
3545,1106.5596,1080.0
6319,2628.5784,3160.0
8521,1845.5976,1392.0
4029,2619.2572,2562.0
1393,6897.688,4436.0
7389,227.7036,514.0
4391,1348.245,944.0
866,4643.955,3672.0
6974,5424.9384,4184.0
6146,709.077,2238.0
6350,2277.036,4020.0
3350,3281.0624,1776.0
6311,1024.6662,2228.0
1148,1146.5076,2576.0
5187,1797.66,4530.0
1194,5351.0346,3312.0
7625,605.878,2020.0
4271,934.7832,1264.0
7525,2175.1686,3532.0
710,387.4956,3030.0
7167,3079.325,1336.0
1556,3877.6192,3312.0
1431,3415.554,2990.0
2571,33.9558,-1216.0
8170,1653.8472,2988.0
8489,2109.2544,1176.0
5459,711.0744,1104.0
1390,2501.4106,2432.0
7118,7190.64,3896.0
7718,4942.8992,2656.0
1223,296.9468,2372.0
2411,312.2602,776.0
64,2543.356,5494.0
6513,6385.022,2890.0
5926,3137.2496,1764.0
1395,1964.11,3046.0
7187,4154.592,3284.0
5699,4660.6,2944.0
4779,1669.8264,1516.0
5923,1549.3166,1656.0
4549,679.116,948.0
3373,199.74,582.0
4932,2460.7968,1544.0
8028,1584.604,3472.0
1272,172.4422,1134.0
4913,6704.606,4292.0
4622,463.3968,54.0
258,1687.803,1840.0
1619,419.454,2096.0
3650,1765.0358,2564.0
5207,1298.31,1500.0
5614,1574.617,2262.0
6443,3994.8,2544.0
7461,759.6778,1714.0
4387,2586.633,2096.0
7884,2218.4456,1112.0
8333,1684.474,1172.0
3788,1621.8888,1644.0
7697,3453.5046,2810.0
7661,1693.7952,1648.0
3241,4349.0056,3028.0
6846,1605.9096,4294.0
3950,693.0978,1734.0
3457,3978.155,2582.0
491,3486.1288,5412.0
2240,452.744,904.0
5570,3844.995,1748.0
3397,1001.3632,3982.0
6045,3237.1196,1644.0
4847,671.1264,1390.0
6714,1911.5118,2420.0
4805,3523.4136,3160.0
6993,7719.2852,3996.0
3487,1158.492,1544.0
3051,2616.594,3036.0
8278,3430.2016,3900.0
463,2431.5016,1784.0
7180,2384.8956,2146.0
6665,1838.2738,2382.0
5449,447.4176,588.0
6832,1259.6936,1500.0
4643,1438.128,2288.0
1767,3142.576,3176.0
7972,615.1992,2240.0
7963,2006.7212,1446.0
6680,3723.1536,3932.0
3014,1151.1682,988.0
2263,633.8416,740.0
5646,1208.427,1808.0
3990,3020.0688,2568.0
3913,3020.0688,3152.0
5069,2656.542,3038.0
2201,1223.0746,1764.0
6523,4502.1396,2734.0
6975,966.7416,996.0
6013,394.1536,1280.0
3388,1127.8652,2630.0
8503,3392.9168,1958.0
1989,1281.665,1948.0
8360,3635.268,2700.0
1203,2631.2416,1732.0
1418,4570.0512,3312.0
3626,351.5424,-8.0
6858,1581.9408,2512.0
6299,2966.139,1830.0
6414,365.5242,1868.0
5547,1794.331,2660.0
4359,2931.5174,2972.0
7817,1584.604,4056.0
8162,615.1992,780.0
1519,3755.112,2574.0
2749,2996.1,3904.0
2132,4613.994,4700.0
1504,5522.811,5520.0
5286,2783.7098,2636.0
2177,479.376,4.0
1569,1677.816,2432.0
218,3690.5294,2500.0
7607,2641.8944,2688.0
6190,1551.9798,2702.0
5341,1018.674,548.0
5060,2492.7552,3310.0
5921,926.7936,690.0
4852,1923.4962,3426.0
4731,4086.0146,3834.0
2898,2376.906,2636.0
6966,223.7088,-18.0
5890,4933.578,2962.0
3389,97.2068,-918.0
1275,1162.4868,3128.0
763,622.523,1066.0
7772,3645.255,2436.0
2534,2535.3664,2812.0
4169,1604.578,2860.0
325,387.4956,1200.0
5172,1685.8056,2240.0
3660,559.272,1960.0
5711,1877.556,2048.0
7091,2885.5772,2256.0
3688,1454.1072,1904.0
5590,1000.6974,1468.0
655,1230.3984,1628.0
5284,392.822,1224.0
7006,3904.917,4196.0
3303,3515.424,2734.0
5136,3745.125,3936.0
3110,2947.4966,3912.0
5834,141.8154,288.0
428,796.9626,1504.0
2939,2125.2336,1364.0
1236,841.5712,1694.0
793,2045.3376,2962.0
727,744.3644,1004.0
6451,4166.5764,4588.0
6620,1158.492,2054.0
2147,782.315,2512.0
6544,932.12,1628.0
3960,322.2472,524.0
3497,225.0404,1814.0
1763,1001.3632,1740.0
3605,4456.1994,3124.0
5847,543.2928,974.0
4198,2303.668,3716.0
2998,1090.5804,2364.0
8509,424.7804,1524.0
5737,2097.27,3284.0
8277,314.2576,674.0
242,3248.4382,3172.0
1507,1768.3648,3176.0
4521,3111.9492,2610.0
3381,838.908,2296.0
5170,1358.232,1604.0
3407,7334.4528,4818.0
6295,2576.646,1912.0
6788,3387.5904,2252.0
6249,619.194,374.0
1990,426.112,-148.0
799,2588.6304,2372.0
7910,2407.5328,2456.0
7445,1215.7508,1854.0
8420,1867.569,2078.0
8325,771.6622,560.0
562,1238.388,2096.0
5303,639.168,2142.0
95,487.3656,40.0
3176,353.5398,1926.0
1050,1099.2358,1410.0
5692,1340.2554,2002.0
6632,1324.942,5598.0
2443,1278.336,2660.0
2462,1682.4766,1420.0
3175,3861.64,2942.0
4443,1859.5794,1560.0
461,759.012,668.0
4344,1208.427,1868.0
314,801.6232,1816.0
7566,432.77,1600.0
1620,1537.998,704.0
5013,1342.2528,1034.0
1699,665.8,722.0
7815,175.7712,-438.0
5068,3004.0896,3106.0
7812,723.0588,2034.0
5365,4685.9004,4146.0
6189,6371.706,3340.0
1930,2978.1234,2112.0
7647,2741.7644,1558.0
4200,1263.0226,2796.0
2600,745.696,1168.0
1177,347.5476,714.0
3653,2854.9504,2898.0
7682,786.9756,2356.0
3992,2960.1468,2236.0
5963,3398.2432,2140.0
5385,2929.52,2612.0
7481,572.588,1944.0
3654,1238.388,1424.0
1587,1235.059,2792.0
6009,2241.0828,3596.0
2639,3038.7112,3506.0
8083,2920.1988,2832.0
117,2542.0244,1754.0
6579,415.4592,-984.0
8377,1973.4312,2328.0
7969,77.2328,-916.0
8459,741.0354,1702.0
4871,802.9548,2180.0
3884,311.5944,-264.0
5220,578.5802,880.0
4458,2245.0776,2960.0
1544,3410.2276,2066.0
1996,6751.212,4460.0
1067,6183.9504,4170.0
7846,559.272,1092.0
5821,4566.7222,5240.0
8320,1884.8798,3064.0
6911,1406.1696,1496.0
2869,2840.3028,2560.0
556,1637.868,3172.0
648,3067.3406,2900.0
6391,2586.633,3020.0
1002,2656.542,1964.0
1176,339.558,618.0
4895,1006.6896,1444.0
1012,6622.7126,3672.0
2244,149.805,832.0
7013,4250.4672,3348.0
2591,1277.0044,1312.0
5214,1150.5024,2328.0
7665,1118.544,826.0
1471,1274.3412,2156.0
6334,7883.072,5304.0
5909,2404.2038,1294.0
6776,482.0392,1952.0
1346,1454.1072,1440.0
5135,2428.8384,3160.0
6431,852.224,1728.0
953,745.696,1066.0
788,365.5242,668.0
3354,223.7088,-124.0
7506,2736.438,2896.0
5822,1860.2452,1446.0
2559,535.3032,2860.0
1191,3717.8272,3720.0
7662,5410.9566,4036.0
8341,2423.512,1520.0
3118,4159.9184,3290.0
203,6704.606,4196.0
2626,865.54,1136.0
4447,186.424,-1180.0
3677,543.2928,488.0
3608,302.939,1016.0
2758,1768.3648,3274.0
7314,1788.3388,1680.0
7786,837.5764,904.0
7561,388.1614,660.0
1005,2157.192,1296.0
5270,183.095,584.0
3784,3109.9518,1836.0
1424,270.3148,516.0
435,3038.7112,3298.0
5707,910.8144,436.0
990,741.0354,744.0
817,1868.2348,2806.0
5427,44.6086,-1104.0
4170,894.8352,1862.0
4053,1960.781,1756.0
658,1166.4816,2990.0
1329,3511.4292,4664.0
5916,3745.125,3558.0
636,103.199,-174.0
2468,5668.6212,4120.0
2323,2696.49,2932.0
245,3755.112,3942.0
7711,1151.1682,2564.0
6105,296.9468,632.0
7290,1354.903,2068.0
7746,1901.5248,1760.0
3927,1295.6468,2848.0
2806,2127.231,2420.0
6563,1870.898,2608.0
4715,264.9884,2412.0
3365,3048.6982,2580.0
4075,4828.3816,4256.0
253,1877.556,2052.0
3691,146.476,-704.0
1114,1078.596,3324.0
1151,2277.036,2068.0
6506,5834.4054,4004.0
1737,1999.3974,2754.0
3460,1965.4416,3888.0
8224,3984.1472,3940.0
3060,1203.7664,2364.0
2619,2972.1312,2624.0
6597,1480.7392,1568.0
2818,263.6568,184.0
7451,4165.2448,3812.0
6777,2356.932,2756.0
4254,671.1264,816.0
1752,216.385,-996.0
2672,1203.7664,2380.0
5091,3155.892,4100.0
2016,763.0068,2004.0
500,2330.3,1896.0
726,3079.9908,4156.0
3566,3323.0078,2420.0
6156,2550.014,3974.0
1691,1384.1982,2846.0
5642,5978.2182,3816.0
3267,4586.0304,2984.0
1119,767.0016,1124.0
4299,2796.36,3010.0
2066,1414.1592,1300.0
6333,1208.427,1896.0
1875,1046.6376,2284.0
8151,2396.88,1592.0
7744,450.0808,1604.0
6492,449.415,508.0
3074,279.636,1488.0
4175,228.3694,1712.0
5443,162.4552,618.0
4221,2783.044,2286.0
4298,591.2304,-288.0
1850,1761.7068,1766.0
507,1603.9122,2460.0
3297,1938.8096,3600.0
4362,1201.769,1000.0
6307,3010.7476,2492.0
6412,1557.972,1686.0
2518,713.0718,2072.0
6659,3004.0896,3972.0
4275,561.9352,2006.0
3907,1438.128,1412.0
1021,4027.4242,2812.0
6764,2213.1192,2964.0
8323,1842.9344,1588.0
5447,4532.7664,3880.0
6121,4287.752,1926.0
7344,3225.1352,5052.0
6439,1653.8472,1448.0
2705,1219.7456,2740.0
3974,1201.769,3836.0
7804,382.1692,1406.0
7342,2408.8644,1160.0
6591,575.917,-60.0
246,3440.8544,2804.0
7906,427.4436,1508.0
4927,743.0328,1118.0
6840,4725.8484,3454.0
285,2267.049,2444.0
2478,1356.2346,3018.0
1225,202.4032,-172.0
5278,878.856,428.0
4565,1665.8316,2972.0
481,3046.7008,3972.0
2701,2465.4574,1652.0
3066,1018.0082,1220.0
6061,1326.2736,1796.0
942,1135.189,1730.0
565,2863.6058,4332.0
1204,165.1184,-652.0
488,1581.9408,2172.0
104,3185.853,3064.0
6014,1264.3542,2356.0
3736,669.129,760.0
5002,4221.8378,3938.0
6829,3349.6398,5448.0
5700,1128.531,1220.0
1464,1923.4962,3416.0
4320,2892.2352,2094.0
3140,564.5984,204.0
3826,2969.468,2512.0
1816,1230.3984,1520.0
599,5502.837,2856.0
7168,223.7088,24.0
7731,1076.5986,1564.0
7562,7717.9536,4380.0
649,3281.7282,1748.0
5870,1794.331,3984.0
4638,540.6296,604.0
1581,4221.172,3360.0
1958,2343.616,1868.0
7695,1821.6288,2028.0
5325,6207.9192,5018.0
1285,4965.5364,5056.0
8019,3593.3226,2796.0
8361,1390.1904,2486.0
689,3456.1678,1972.0
4247,1874.8928,3652.0
3167,3430.2016,3468.0
6663,199.74,380.0
5595,4761.8016,2780.0
7673,1724.422,2688.0
5621,2097.9358,1524.0
3944,1347.5792,1604.0
538,1049.9666,932.0
639,5736.5328,3792.0
4681,8262.578,5312.0
6456,2423.512,3042.0
1786,2243.746,3446.0
4788,3003.4238,3636.0
383,1176.4686,704.0
545,319.584,726.0
7331,2458.1336,2716.0
4613,2406.867,2570.0
1358,2516.724,4002.0
5299,4828.3816,3616.0
4228,790.9704,1238.0
1500,2628.5784,2068.0
3296,308.9312,964.0
6060,759.012,708.0
3710,2451.4756,2822.0
1542,1605.9096,2584.0
2345,307.5996,552.0
7291,5492.85,2892.0
2959,1358.232,2136.0
7268,2189.8162,3040.0
6602,1491.392,2660.0
2625,2812.3392,1920.0
4954,1721.093,3918.0
7656,288.9572,508.0
7694,1035.9848,4092.0
6870,3235.788,2000.0
1123,1570.6222,3528.0
2753,592.562,64.0
3480,1428.141,1796.0
7348,767.0016,4164.0
1293,2925.5252,3482.0
3544,4414.9198,3576.0
4964,1687.803,3522.0
7931,2247.075,1008.0
2315,5383.6588,4658.0
7941,79.2302,-474.0
4568,6201.927,3644.0
4288,2098.6016,2048.0
7270,965.41,1512.0
6370,1662.5026,2156.0
7527,1565.9616,1968.0
7532,2631.2416,4080.0
5607,3691.1952,2436.0
6158,1981.4208,2082.0
1141,1350.2424,808.0
7196,1701.7848,1620.0
2277,589.233,1196.0
271,2093.2752,4080.0
813,5243.8408,3604.0
6086,2404.8696,2864.0
2772,4563.3932,3060.0
3242,1597.92,1392.0
5082,2782.3782,2066.0
6054,579.246,1832.0
3323,5033.448,5488.0
7218,886.8456,1208.0
3461,1022.6688,4128.0
4261,1537.998,1216.0
3428,552.614,898.0
6861,4293.0784,2564.0
4479,2804.3496,3376.0
1680,495.3552,2010.0
57,796.9626,954.0
5887,1086.5856,704.0
4101,575.2512,1136.0
7690,7943.6598,4424.0
5994,633.8416,780.0
8411,4431.5648,2682.0
6935,344.8844,850.0
7630,2167.8448,1796.0
7200,3448.844,2532.0
4475,3395.58,3580.0
1695,2587.9646,3104.0
1936,958.752,1280.0
1419,3020.0688,4096.0
1250,2876.256,3122.0
7051,503.3448,960.0
1934,2372.9112,3354.0
261,1418.154,1394.0
7370,2693.8268,2434.0
6654,4527.44,3620.0
5235,2648.5524,1224.0
1706,3271.7412,5432.0
5676,4436.8912,2124.0
3036,1833.6132,2122.0
1976,254.3356,132.0
440,2181.1608,2748.0
1359,965.41,1624.0
2104,970.7364,1624.0
2498,2167.8448,1624.0
619,534.6374,924.0
1288,1834.9448,2316.0
94,1274.3412,1972.0
5158,1518.024,1294.0
157,1910.1802,1574.0
4617,3453.5046,2688.0
4495,4873.656,5272.0
2830,6231.888,3936.0
1075,809.6128,800.0
7702,922.7988,816.0
8024,1772.3596,1296.0
4278,3723.8194,3484.0
7383,815.605,756.0
6989,1049.9666,958.0
2618,2101.9306,3076.0
1165,759.012,888.0
3568,540.6296,632.0
4938,210.3928,-196.0
5350,679.116,814.0
4503,1697.79,2036.0
2777,595.2252,3224.0
3261,960.7494,1196.0
7387,657.8104,876.0
173,3969.4996,2902.0
4507,2770.3938,2096.0
2419,2125.2336,1380.0
3640,778.986,1016.0
1754,202.4032,-176.0
2184,2406.2012,1510.0
3427,2918.8672,2984.0
3235,774.9912,732.0
8211,2741.0986,1904.0
2367,1948.1308,1694.0
1516,95.2094,-268.0
5996,868.869,972.0
7211,3523.4136,2208.0
2382,782.315,2528.0
211,5650.6446,3864.0
4846,3266.4148,2376.0
4138,383.5008,720.0
628,4763.799,4228.0
7918,1965.4416,1756.0
4111,790.9704,406.0
410,1504.708,2338.0
2394,55.2614,-898.0
2493,4687.232,3422.0
1482,4138.6128,3156.0
883,387.4956,1168.0
3829,3568.688,2900.0
6069,1565.9616,1756.0
1605,277.6386,-394.0
3113,199.74,-292.0
6723,4984.1788,3990.0
7195,1830.95,2680.0
6967,2390.8878,1880.0
906,33.29,-1400.0
1084,5778.4782,4114.0
7651,5944.2624,3904.0
4740,2805.0154,3680.0
1109,868.869,1692.0
1559,3554.7062,2952.0
6965,1877.556,1860.0
723,2566.659,4190.0
7814,1311.626,2076.0
4120,1076.5986,936.0
8029,751.0224,3960.0
4834,902.8248,1228.0
345,703.0848,880.0
2819,945.436,776.0
6279,1565.9616,3614.0
1349,4567.388,3652.0
913,591.2304,1102.0
7347,4008.116,2170.0
3989,3197.1716,3584.0
7281,958.752,1182.0
2268,227.7036,680.0
4766,1765.7016,2352.0
2142,1208.427,1464.0
5111,2916.204,2284.0
5387,2157.192,2492.0
6768,1155.8288,2728.0
792,2822.992,2820.0
4772,8413.0488,5008.0
4649,4530.1032,2564.0
4401,3938.8728,3412.0
7473,1838.2738,2502.0
45,358.2004,972.0
6240,2021.3688,976.0
8322,3271.7412,3684.0
3906,4794.4258,4072.0
87,3285.723,3924.0
1744,939.4438,996.0
2203,1953.4572,1520.0
4519,3338.987,3092.0
3842,4364.319,3576.0
2527,1050.6324,994.0
2464,3185.1872,1928.0
7338,4910.275,4616.0
2358,1379.5376,1524.0
7417,994.7052,1824.0
3080,4274.436,3076.0
3807,3050.6956,3068.0
6003,1516.0266,1112.0
5982,194.4136,-1004.0
5922,3048.6982,2600.0
1081,490.6946,850.0
1552,1304.968,2672.0
7837,2510.066,2936.0
1505,4013.4424,2924.0
5481,1048.635,1824.0
7412,2026.0294,1886.0
2859,2103.2622,3738.0
6647,379.506,1086.0
8428,2094.6068,3112.0
5433,3372.9428,3242.0
1998,8239.9408,5328.0
7480,1186.4556,3178.0
3332,1528.011,2412.0
2210,3635.268,2050.0
6791,3225.1352,3400.0
5076,319.584,816.0
4168,4396.9432,2698.0
985,1478.076,2024.0
1069,4843.695,3004.0
7161,942.7728,2044.0
1755,2342.9502,3830.0
2154,3542.7218,3288.0
5210,3418.883,3960.0
5300,3520.0846,3384.0
2533,2787.0388,3008.0
6268,499.35,758.0
2440,2045.3376,4158.0
4981,4870.9928,3980.0
7803,3036.048,5336.0
3157,420.7856,-62.0
4494,4649.9472,4502.0
8416,925.462,1438.0
7822,719.064,1164.0
3861,2908.2144,3878.0
5355,1091.912,1762.0
2032,3779.0808,2684.0
5932,2490.092,3900.0
2976,4902.9512,2708.0
996,1150.5024,1988.0
5109,2745.0934,2304.0
8071,2376.906,1710.0
1760,1442.1228,1296.0
8063,214.3876,-278.0
1698,2113.2492,1464.0
8221,1603.9122,1994.0
8261,621.1914,1436.0
7862,5022.7952,2056.0
8057,4391.6168,1702.0
892,3115.944,3522.0
5098,1733.0774,1568.0
7135,5688.5952,2860.0
5204,3476.1418,2468.0
7765,3494.1184,2824.0
8427,1090.5804,892.0
3629,2105.2596,2056.0
135,1969.4364,1808.0
3620,2812.3392,1998.0
8504,4138.6128,3174.0
5698,1334.2632,1820.0
108,679.116,1500.0
576,353.5398,602.0
5808,1561.9668,1388.0
1298,314.2576,672.0
8298,2889.572,1698.0
7454,2496.75,1520.0
5121,3845.6608,3872.0
1969,2274.3728,2552.0
4395,2458.1336,3072.0
4727,1917.504,1712.0
166,2838.9712,3448.0
3795,563.2668,1224.0
2125,1076.5986,1612.0
7017,1336.2606,2428.0
1061,1160.4894,1176.0
4032,4623.3152,2628.0
4678,487.3656,1096.0
5434,1281.665,2188.0
4106,2775.7202,4274.0
4603,1787.0072,1384.0
646,3775.086,3970.0
3507,288.9572,474.0
4493,4532.7664,3498.0
5656,516.6608,2002.0
1673,1322.2788,3448.0
3540,110.5228,-736.0
2762,2858.9452,2358.0
6584,151.1366,614.0
6864,3020.0688,3456.0
8399,284.9624,262.0
668,1270.3464,1754.0
6756,1720.4272,1570.0
2592,447.4176,706.0
7792,1775.6886,1362.0
8137,1182.4608,2416.0
2920,759.012,2356.0
1475,4823.721,3668.0
6057,7033.5112,4296.0
6555,713.7376,820.0
4797,3795.06,2590.0
2564,4060.7142,3416.0
4901,4986.842,3728.0
816,1203.1006,1488.0
2574,2607.2728,1900.0
6050,6303.7944,2774.0
8125,3757.1094,4614.0
8233,1025.332,1488.0
2612,736.3748,1608.0
6793,1704.448,1698.0
2106,3533.4006,1900.0
2689,3440.8544,2862.0
2729,535.3032,2584.0
6298,316.9208,1426.0
3138,1139.8496,1892.0
1485,4960.21,3014.0
3352,3046.7008,1590.0
4528,1384.1982,2136.0
7358,2856.282,2128.0
3565,644.4944,780.0
2373,3961.51,3744.0
1115,4029.4216,3736.0
1049,1808.3128,4016.0
2790,5298.4364,3536.0
1280,790.9704,1280.0
6357,745.696,1240.0
522,276.307,-956.0
5504,711.0744,1074.0
1496,170.4448,-396.0
5077,492.692,724.0
2105,3568.688,2818.0
4167,508.6712,2020.0
6705,2822.992,2496.0
8268,694.4294,1300.0
7380,4751.8146,3380.0
4197,449.415,418.0
6090,3728.48,3792.0
1295,1571.288,2432.0
6600,588.5672,536.0
5073,2557.3378,1802.0
5431,2910.2118,2944.0
4388,1378.206,1580.0
7418,5015.4714,3676.0
1011,1488.7288,1550.0
2287,221.0456,48.0
4585,1376.2086,1720.0
2080,1576.6144,3000.0
4434,5033.448,4428.0
1878,1780.3492,2098.0
1184,1713.7692,3160.0
3035,2956.152,1700.0
5407,1571.288,2516.0
6406,3085.3172,3528.0
630,1288.9888,2264.0
7285,1290.3204,2670.0
5571,2566.659,2756.0
7706,577.2486,714.0
1458,5954.9152,3682.0
1943,2826.9868,2024.0
4439,407.4696,818.0
5925,418.1224,1684.0
921,615.1992,1428.0
37,1609.9044,1552.0
7855,978.726,2994.0
1304,866.8716,1760.0
7182,4013.4424,4300.0
6660,4035.4138,3378.0
3276,207.7296,-128.0
7861,41.2796,-1196.0
4245,958.752,1604.0
8329,6630.0364,5396.0
4672,1797.66,2336.0
720,554.6114,946.0
2986,5001.4896,2996.0
3097,3427.5384,2512.0
7436,3384.2614,2272.0
1853,2874.9244,2660.0
6919,3193.8426,3808.0
4905,735.0432,1112.0
5337,1231.73,2048.0
5597,3001.4264,3436.0
4610,1864.24,3026.0
8223,491.3604,1368.0
5456,1018.0082,2896.0
1047,1451.444,2552.0
1902,4819.7262,5446.0
4915,6595.4148,2768.0
890,1565.9616,1880.0
3924,1896.1984,3780.0
180,6024.1584,3900.0
1709,6426.3016,2692.0
118,2552.6772,2144.0
2895,473.3838,604.0
1708,85.8882,-600.0
1420,958.752,1910.0
4297,41.9454,-1124.0
6084,1787.0072,2674.0
3694,438.0964,1022.0
471,1665.8316,2900.0
8002,5033.448,3936.0
4506,340.2238,804.0
8189,865.54,1468.0
1410,679.116,754.0
1276,1228.401,1336.0
7775,3757.1094,3222.0
1313,1901.5248,2852.0
6290,2314.9866,1932.0
1309,2546.685,2364.0
4019,123.8388,-754.0
775,607.8754,2308.0
3289,715.0692,3580.0
4365,1291.652,1928.0
7847,4211.185,2656.0
2275,4514.124,2376.0
4711,2782.3782,2256.0
2204,288.9572,380.0
4794,4488.1578,3326.0
3130,2147.205,2280.0
7002,5000.8238,4096.0
3739,964.0784,1914.0
569,2097.27,2430.0
4832,3998.7948,3908.0
4118,3089.9778,3564.0
