,y_test,prediction
6849,675.1212,-32.601193737838685
5319,1596.5884,2264.3616447720724
3201,3554.7062,2913.7455469367565
5206,388.1614,726.0226967651729
4522,2011.3818,1712.394380397298
2922,7142.7024,4726.368941184094
7959,1393.5194,1561.5420461027252
5650,1235.059,2779.2959334426178
8390,451.4124,696.577512276388
6106,1516.6924,1485.1391273016463
5602,5179.924,4063.230527241229
3288,759.012,2123.4594050895907
7407,3545.385,3941.110508972568
7044,3966.1706,2786.4771722685678
1287,282.965,1025.4090336420372
8422,417.4566,2124.245486043629
1574,126.502,664.0466097830979
4037,1794.331,2653.979749831779
766,379.506,957.9162063083768
959,1737.738,929.0963540937363
3816,1436.7964,890.0310797706779
71,599.22,936.055330841628
2438,1379.5376,2765.3244883275306
3949,237.6906,318.57111236194874
6053,2570.6538,3068.681496231992
169,619.194,731.9463541981133
6907,2759.0752,3144.2794342940388
5047,1471.418,2433.783528745069
6794,2884.2456,2550.4845392786606
1342,2207.127,2367.497441409962
1895,2836.308,3093.854139046469
5811,3471.4812,2551.941377032801
5499,758.3462,817.8847058107351
97,3755.112,3030.120207543035
2047,645.1602,844.5714137019112
5562,1657.1762,1444.2477583579011
1183,792.302,1362.6931220787912
6571,1384.864,1459.1638842936854
6112,858.882,3506.501237088148
6225,1416.8224,1432.9448632985334
5016,2864.9374,3491.934964447503
6666,3367.6164,2623.5491953791116
6207,4267.1122,3918.1414685388277
6041,2106.5912,4008.0368261615517
6824,1211.756,1487.8920162678296
1583,1808.3128,4119.915976864402
1093,2684.5056,1741.9618740673561
3038,2852.2872,2717.571049548731
8305,4354.9978,3793.2840385080317
316,886.8456,2386.947005953085
1693,992.7078,2134.2411358954605
132,6976.2524,5081.249223911471
1770,1956.1204,1252.7235661789318
2666,1540.6612,1918.4397977239685
1494,3968.168,3146.5123581119856
3979,6471.576,3513.550554644015
4203,1295.6468,3008.779432743626
1667,5608.6992,3563.1880777414476
299,2364.9216,1546.5420310045158
2185,2069.3064,2728.6808094587163
3675,543.2928,650.2771471185076
3228,1528.011,1664.3036715101541
4712,1905.5196,1628.230014943316
4973,1342.2528,1691.1578550846828
1059,5712.564,2651.9082705529663
2053,2804.3496,2412.802307001967
3541,5522.811,2626.526175084533
8011,1414.1592,956.8471591993296
3392,1458.102,758.5198452644681
2231,4527.44,2870.920325538384
703,3259.7568,2822.357722852997
1128,1506.0396,1629.4276541567347
5304,3162.55,1292.732991748321
4000,703.0848,751.4896794815875
8200,4961.5416,3375.982515394072
7107,230.3668,1786.7946740718398
3295,1314.2892,722.2103814093346
4510,1617.894,2817.795761495917
6706,1506.0396,1851.3257283332036
4307,1246.3776,1282.8067046893286
7857,3644.5892,1878.387518921264
7925,4477.505,2814.7193539582936
5577,6002.8528,4201.0621689992295
6746,2441.4886,1991.3383522281972
4769,4206.5244,3774.865484227805
2722,2588.6304,1598.0119005981167
3758,3523.4136,4116.873196872264
1646,1537.998,1814.9331946889963
940,735.709,564.0697742428647
3499,3205.1612,1809.8063981344142
3941,467.3916,1960.372154560655
8289,2358.2636,1632.821865346796
2451,3621.952,2800.0701683343495
4809,3440.8544,3311.518845701356
1078,217.0508,-25.069780892569497
1135,1139.8496,1984.842144846214
46,2428.8384,2615.0008492147285
5920,6338.416,4421.384209793175
7892,3066.6748,3490.4649186479423
4875,2220.443,1190.4406431998948
2901,755.0172,2214.674613846086
796,5141.3076,3691.4715510588203
5574,2759.0752,3179.558026961895
7953,271.6464,-345.4347481648076
2991,1693.7952,1732.8257576504118
5477,996.0368,1567.9256098819953
2567,1310.2944,3245.648675771049
6071,1267.6832,1475.7775139521013
936,2954.8204,3319.5370271474917
351,5494.8474,4187.515025567826
954,1323.6104,1545.8510272994401
8187,864.2084,1340.1617969980596
5363,1435.4648,1655.6747617307367
7104,768.999,579.9617650046969
4801,3237.1196,2032.7490297467355
1015,585.904,628.8594633970042
5177,7646.0472,5565.719518707959
3135,5496.8448,3654.8157952996057
5482,2816.334,2584.0277583860648
6842,3410.2276,3659.8037486456806
744,2924.8594,2054.001827445093
686,4500.808,3666.430382959241
5059,3451.5072,2017.7792743892217
677,3460.8284,2538.1286128603106
7585,49.935,-959.6336614017289
6719,1374.2112,2741.077570606721
5889,1587.933,2833.0343488128256
1719,3129.26,1978.0087408398233
7345,271.6464,574.3900231802056
341,539.298,1404.6514794247091
6636,1090.5804,589.0239360544674
6113,2818.3314,2592.3603718033373
8181,3221.1404,2697.5004932189827
5524,190.4188,-321.2007502554127
3394,441.4254,643.6024600307144
3763,1346.9134,3144.954407077137
5133,2587.9646,3245.0109801806134
1449,149.1392,-638.3690065854935
6877,3313.6866,2482.0562506638494
5320,1024.6662,895.9736764063232
8199,2748.4224,3360.620280666687
6607,2966.139,3197.8385319033946
7580,495.3552,820.9012301857042
458,1296.3126,2057.5483561024243
6595,1304.968,1511.1747427250814
5051,2946.165,3111.8684214926748
924,251.6724,2020.0041789759316
7009,1927.491,2012.441835201054
8121,1071.938,497.5672361016854
5582,371.5164,188.32035488050747
3390,120.5098,116.3211668094491
3837,1435.4648,1624.3142910807605
4670,97.2068,-891.2260790734802
3174,3528.74,2817.2405644100168
6662,173.108,309.948282204451
4815,2323.642,3390.7825765906055
1195,1166.4816,988.1363324950242
1074,3013.4108,1571.8140087347722
2123,1381.535,614.4641509293131
4396,4745.8224,3833.4323957932893
7477,75.9012,-929.6052830554202
5359,4119.9704,2530.4653090241063
47,5815.0972,4189.168636999624
6731,437.4306,2469.22036751906
3843,249.0092,1661.9589458404553
1553,483.3708,1959.5392743805824
6593,820.2656,1845.9465798959761
7635,2848.9582,4039.5306043235705
6821,5892.33,4611.693156214575
8359,645.1602,535.5268340653964
3068,982.7208,860.1188843496578
3173,1498.05,1402.5161409248067
7517,1382.2008,1877.3315225128433
3011,265.6542,1465.1122025300851
1032,2929.52,2322.306267791411
7151,2466.789,2626.8487911209836
7005,484.7024,1775.7017643212744
547,1014.6792,2109.677900934365
4889,1829.6184,2425.1321723303754
1572,1773.6912,3722.560695117667
870,958.752,1565.0691570411127
5648,1274.3412,1946.121274823315
330,306.268,1222.56894592051
7556,2914.8724,4334.407044018775
5416,6759.2016,5396.754139483316
6083,1874.8928,2811.34623489524
6566,898.83,985.7223021040602
2445,195.7452,-263.9599901474644
3811,215.7192,-243.22489809730405
1713,1058.622,2202.795658433586
8135,1235.059,543.138859868639
5024,1328.271,1539.9114951914923
6219,2482.7682,1208.2968363769673
7897,1880.885,885.6958612052399
5628,3022.0662,2924.1317734088316
4806,2105.2596,2055.322989275366
5424,2484.7656,3277.2575427813504
5197,3621.2862,2701.310754661373
7317,2306.997,3280.412627841464
889,1414.1592,2524.8138675010323
2748,1686.4714,1573.8372974841307
7582,4291.7468,3106.21447378807
3061,1552.6456,2271.031384051757
493,731.0484,2019.187178724294
6691,1567.959,1674.5012678141827
7241,2591.2936,2888.8863131434423
4165,1737.738,3045.900813578548
2361,615.1992,1157.7671454840674
8225,2588.6304,2255.1937979577547
7352,559.272,1391.4508920536573
6348,1015.345,665.810835277367
3764,78.5644,-1180.0338720736631
1535,2554.0088,1517.7265010456701
175,585.2382,1316.9794292769047
981,6042.135,4315.95683200767
5364,3903.5854,2896.7235994569974
4922,2326.971,2527.7798554596593
3718,2492.7552,2984.0295480746313
8212,1981.4208,2603.6934450198673
1254,8132.0812,3961.1036683257125
4227,3173.8686,2429.096297692565
2010,689.103,1725.0653302489068
5803,1807.647,1619.466717521484
6284,5175.9292,3633.507727251376
3144,2863.6058,2650.6759738279857
764,1125.202,1817.108446289315
4990,453.4098,2492.7286802669787
1600,1043.9744,1122.089208378362
3340,527.9794,588.6886689605187
2,2097.27,2296.3395934602877
4896,4570.0512,3104.7629021037264
786,1958.1178,1879.9051875107439
674,1239.7196,1108.770720698817
5797,1605.9096,1290.9252056251785
6848,1416.8224,2533.344392745124
5639,978.726,3083.262942843632
7914,677.1186,1175.1691348933518
2803,6729.9064,2494.6563747757664
3722,1837.608,1944.255242132231
4334,347.5476,157.91781068673663
7455,2926.191,3183.929012396544
427,3135.2522,2629.8106648279154
5560,2731.1116,3161.861293948553
4300,1765.0358,2563.918951112768
5019,3848.324,3303.57545667597
4336,6040.1376,3483.8544815836153
652,1528.011,1737.3328612888445
6681,1938.8096,2695.367024855725
670,3542.056,3933.1175426227746
3120,1829.6184,2457.738590072732
5271,2127.8968,2159.583850084785
6482,3558.0352,3580.307511125537
8226,366.19,745.740304302765
4837,2098.6016,2181.764764382886
694,7488.9184,4638.334924853557
3155,2847.6266,3444.7930884823622
1023,2418.1856,2462.3973117414293
6205,4727.18,3844.5873527821645
5140,1757.712,1553.439621915892
4462,493.3578,661.368317660299
164,2769.728,3399.1199377037615
5236,6358.39,4091.951385071084
1378,1647.855,2409.409517761443
259,4655.9394,1986.2041624218061
2307,2740.4328,3058.717505966863
7966,2129.2284,2274.3220376173003
3713,1984.7498,2916.454308463971
6629,2418.1856,2464.47637650947
2996,2651.2156,1995.6976837035413
8307,1201.769,992.8840606272224
163,2618.5914,1690.748232790958
7723,2766.399,2994.23835997438
2907,828.921,948.5190989607307
264,1764.37,2747.0240379617258
3929,2603.278,2472.1759163624133
3364,2241.0828,2171.885302089465
385,610.5386,1399.912175816047
3773,177.1028,-372.0977547073187
231,3435.528,4856.83129445966
2336,815.605,767.7263289801963
6469,769.6648,1164.372251866932
701,1150.5024,737.4316764362461
6876,2591.2936,2943.4528374519646
4368,2863.6058,3369.366564604191
1126,3428.2042,2888.4502697604944
3961,1182.4608,3005.7898460404012
8518,2778.3834,3361.535217543725
5247,1713.7692,2315.461952973135
2383,1685.8056,2346.3169777864146
8234,340.8896,470.63282725025664
1886,5976.2208,3954.6515547222934
6367,874.8612,596.3540373644396
1446,1323.6104,1065.7191679888592
7860,2352.9372,2004.0839004807087
5569,4165.2448,4346.224175065663
3314,2336.958,3748.449209882387
4604,3139.9128,2885.503877925241
7007,1731.08,1498.1689841743835
2143,838.908,706.4723642826298
2808,3231.1274,3740.5712770624814
1094,2163.1842,1894.9219980443777
5762,452.744,-140.57333164540955
5901,2277.036,3813.3718209923413
8296,122.5072,-691.4890406042699
964,5400.9696,3647.466557407338
7324,796.9626,719.7164679589
179,3010.7476,2431.515576477175
7900,3327.6684,3693.3290268317196
7989,1390.1904,3417.9668912675497
8204,195.7452,1261.094569359882
4473,4607.336,3291.894465680674
105,2247.7408,2269.9513101260936
2471,1948.1308,2868.6194585661024
999,2115.9124,3822.939154843783
5798,2563.33,3743.241502807924
4584,982.7208,1022.2464363769154
8435,793.6336,4510.263640576875
2077,5556.7668,3376.2481662415476
2744,4761.8016,3131.7011422995893
7031,377.5086,808.4618941491422
715,585.904,488.65764885586395
1602,1679.1476,1632.765648025802
1157,3048.6982,2468.4464688454864
6606,9554.23,4333.262412094889
2673,2999.429,2753.9879739655357
4380,2976.7918,2861.2556682052746
1052,2311.6576,2241.5368309592027
7960,639.168,1120.245531468321
1762,2876.256,3170.868501300978
1296,1427.4752,1441.8838844117706
6387,223.7088,1741.1131624384552
2778,2026.0294,1970.0074958743246
6891,699.09,409.41428783685285
5321,205.0664,1641.1409599401532
68,2302.3364,2514.19942547891
5991,422.1172,1563.52791166225
2042,3091.9752,1443.775898550453
2863,5273.136,3784.5294336734723
2327,555.2772,1138.0291912493726
1660,918.804,2898.627076002976
5613,3942.8676,3027.6815290739823
2928,3174.5344,3039.902114902601
1548,660.4736,792.4432198816171
3349,1006.6896,1442.4640165658086
8410,788.973,4117.946536040743
975,1222.4088,871.0887767829659
6936,3751.1172,4702.272563645602
3259,1105.228,905.3102119936095
76,1207.0954,2791.7528769894116
6120,1813.6392,3860.4593640200424
3845,2101.2648,2850.847067934312
1560,167.7816,835.6502594601529
4249,2016.7082,2473.94879335914
1899,1198.44,1957.4788409535759
7064,2380.9008,3124.251227592717
2681,1486.7314,3262.9012895678065
3002,591.8962,1429.8781455983492
4951,1973.4312,4007.5917845904055
7094,255.6672,647.633769309919
5986,2759.0752,3142.5602581969333
1948,1567.2932,2063.2470727706764
5351,6528.169,4227.532404791764
1728,790.9704,1102.291863996802
1100,5353.6978,3500.6584811185103
6252,2976.126,3064.358120510588
2057,5406.296,2933.842022004014
7307,588.5672,724.7992034663573
6392,4277.765,2400.9610896117774
1911,575.2512,734.5001930338499
16,1621.8888,1690.7866222002765
4714,2508.7344,3370.955335925283
2834,2250.404,2431.303052127639
1310,1127.8652,1694.5829834664912
4793,663.1368,1585.864276615756
2117,2388.2246,2192.2188722011865
1908,1474.0812,3929.7205103254755
3328,1398.18,3627.6970622510707
8429,2876.256,2892.587606972558
846,948.0992,1007.780376385872
2781,247.6776,935.8219658122755
6715,356.8688,934.2349902596761
300,3251.7672,2913.7365672134893
2540,1512.6976,1504.5492117484957
2727,3504.1054,2922.039281489785
8018,1833.6132,3114.5980708043217
7512,2082.6224,2014.8586633083335
4970,1444.786,1726.5021684187493
5750,2731.1116,2855.6499281215533
2299,3558.0352,1827.1947499528578
8110,49.2692,-978.520959803202
2110,1949.4624,1377.1382214926064
6709,2471.4496,4033.644203093319
4910,1288.323,2142.8191502843874
6422,1310.2944,1779.2023319202317
5745,1997.4,2856.6197705152154
355,4093.3384,2306.05403235125
2595,503.3448,-498.43273571308987
1079,2931.5174,2740.3547732969078
4946,2143.876,2427.859579024093
228,1649.8524,1288.7603198773961
860,1649.8524,1938.761698337399
4898,1413.4934,2087.888943847931
4640,4326.3684,3709.540526675445
3502,948.765,1021.3573320948059
3668,1390.1904,2067.633681437065
5144,6026.8216,4522.048757808774
4331,5580.0698,3066.8229667618443
6302,1789.6704,1733.685813444245
3199,3395.58,3041.2583726798593
1347,2874.9244,2606.8349356598196
297,1418.154,2241.335372298666
7586,5404.9644,4085.5867669872514
6227,4961.5416,2977.1265907494235
2770,291.6204,519.4088984419946
7554,83.225,-519.1191152924214
4449,778.986,1472.1345567341048
2494,3036.048,3024.1585220810493
6255,873.5296,849.5876047650421
8282,1640.5312,2385.5668325328243
2964,3068.0064,4117.138377820337
4058,2708.4744,2581.047702076771
2880,1808.9786,2603.4123949609925
4952,452.744,2539.297516515814
8169,1651.184,2587.9195852126936
1935,1607.2412,1434.673609150284
5066,1314.2892,1246.0962547615163
6676,1597.92,2548.813116887174
3317,291.6204,896.7299400996651
6998,3235.788,2597.852081623728
5706,701.7532,668.0054782573494
6466,689.7688,1560.3029524847304
2814,3075.996,2492.0327576048576
7363,1071.938,775.2750879693235
3920,585.904,933.7600425342616
6209,4492.8184,2556.230924412066
972,314.2576,706.9350298449192
6100,2259.0594,2705.3992965799184
419,2940.1728,2045.7632993693492
3237,5892.33,4508.503421400245
411,711.0744,1902.5172049966855
3462,4492.8184,2507.8455222185416
3853,2010.716,1654.449194931067
2258,784.3124,717.0042615413086
8344,2822.992,2752.4079042203307
5005,1621.8888,1841.375850585414
791,2328.3026,2895.8093286104777
1317,1721.093,2505.0785723137765
2497,663.1368,3571.3843823797815
1647,360.8636,2598.814594934163
657,4194.54,3383.6048441305006
524,3467.4864,1764.9837901711721
3948,131.8284,-1136.1880864454788
2197,1504.0422,2685.0924575023973
7372,1294.3152,862.7648146951693
5039,3339.6528,3703.1912565052544
4466,1395.5168,2909.93153706166
3531,755.0172,3915.714364962388
2900,1997.4,1279.7510458664585
5132,639.168,1062.522753107397
1703,4677.245,2739.5418098247956
4599,161.1236,-548.9445015281826
4416,4913.604,3996.5088744236873
4483,1579.9434,3333.759100367741
2174,2591.2936,2821.4960455948694
2864,5852.382,4627.760934656275
1311,67.9116,-1275.4720197784907
5050,567.2616,1088.8364929811896
8035,3499.4448,2388.6103367576948
5633,1225.7378,2705.3204188636664
2649,2693.8268,2637.3565766296
4667,167.7816,762.9758661785784
2146,452.744,1750.2308708949067
4091,3874.2902,2325.603430800212
4190,2316.984,1789.2036301676314
40,3435.528,3628.20645736719
1832,5785.802,3825.036448975399
4455,1284.994,2076.87797580802
3839,703.0848,496.7549894575358
6574,1788.3388,1661.4471677302072
2982,864.2084,2148.1566500080453
4550,966.7416,1153.905423630373
8016,117.1808,1.8191763821594122
4818,4434.228,3497.742976814544
7956,6795.1548,3971.3404989826677
2155,4701.8796,3360.28615129171
4294,1947.465,2035.5789394575518
7095,5582.733,3556.1466834415905
3905,569.259,889.8426167645284
6765,6930.978,3617.2193750231113
8045,3515.424,2382.829857018869
6728,473.3838,709.7694567886674
7747,2291.0178,2518.315182206396
681,798.96,1595.9143679324186
5196,3652.5788,2188.180874635772
4733,1618.5598,1936.2835481215898
2885,1779.0176,1798.4959870709513
702,3072.667,3925.2507198605217
1825,5191.2426,3561.152420435744
2605,1807.647,2069.5937089016224
7103,1036.6506,1888.22215016379
1397,1480.0734,2243.7504112357265
7463,3731.809,3171.024733103711
8352,635.1732,409.81111243298113
4748,2660.5368,3143.4326417656544
5748,2241.0828,3970.9293969564665
7558,79.896,-1157.6466890669851
5685,2226.4352,836.6891950581058
1110,2237.088,2353.65798987883
6419,1695.7926,2665.075206612692
6985,2777.7176,3063.368543232903
7780,5592.72,5051.666039813378
3600,3271.7412,3488.872176370444
6078,1737.738,1907.5571725815528
6640,5487.5236,4783.138161761111
529,2503.408,2477.7891005495585
2209,387.4956,1195.0608699536642
2952,2406.867,2436.911870131589
4150,7028.1848,3857.6832049973937
2697,193.082,-302.5386060355645
5484,1178.466,1575.3786658618046
4082,1686.4714,1562.765610976706
4509,210.3928,-190.70551215582168
3282,3453.5046,2442.7507171045386
937,643.1628,735.0840356555088
5280,1428.141,1509.204239970482
6272,1707.777,3120.5498604233167
754,1221.0772,1286.587681961529
6499,675.1212,836.2946166085517
8383,5221.8694,4079.7111307200025
4351,2482.1024,2499.6489748874087
711,415.4592,560.7153154574503
7504,214.3876,-177.86268912870878
7113,732.38,2060.1184794125825
7069,3954.852,4149.685197822235
1945,5369.0112,2676.9249520034036
564,4418.2488,3386.0602285761506
340,2807.0128,4104.270705054178
8454,159.792,604.1179872930779
746,539.298,1253.9931829054121
4751,1833.6132,3903.618979164975
4028,3285.723,4931.3264113414825
5997,183.7608,1051.084427331777
8338,3914.904,2062.4664598434697
6465,2659.871,2529.1378999644976
6233,4860.34,3055.4291503573554
2449,93.212,-332.608024173946
1137,1966.7732,2317.4312119313236
4877,2914.8724,4362.726548324432
425,5642.655,3712.4360768494626
5742,3419.5488,3331.954197656002
4722,319.584,719.7736513512011
1947,1446.1176,1944.6965705171845
7603,291.6204,284.4114789534872
1348,6353.0636,3916.4769637447025
5813,1844.266,2935.3682165177925
6507,493.3578,643.0720560798238
600,2181.8266,1213.8188487359746
1798,2942.836,2796.7331140436636
8139,787.6414,1545.5475505607856
8351,4602.0096,4094.6890638227874
7832,493.3578,448.46032750153637
2517,1326.2736,2629.016615649994
1038,862.8768,740.119212598628
4879,2752.4172,3513.7758345219536
1268,147.8076,445.23595225228587
4264,1208.427,1369.2176190699581
7056,3874.956,3183.7065753763163
3685,2712.4692,2999.2303844209578
6621,2681.8424,2239.2824084488075
4217,2812.3392,3960.079370468943
778,1773.6912,2337.6292259584975
5080,980.0576,669.8113623650781
4533,5469.547,2814.7496419901036
6028,5056.751,3734.023901234921
4841,6291.81,3353.2632111891517
6795,1133.8574,1391.7498669909162
931,1611.9018,2849.238189774402
1764,982.7208,1412.315766524976
6931,5634.6654,2772.7326388192746
6530,1324.2762,1330.0191118207747
6371,2217.114,3248.7435404979915
5267,1006.6896,3730.899385758694
254,3779.0808,2796.5304909753163
8122,2648.5524,1727.2041530388578
4272,2833.6448,3001.7399897893856
3529,5546.114,4059.9489016636007
7036,3555.372,3817.837735608242
6033,709.077,835.9127526296978
4614,123.8388,494.86891940386084
4054,183.7608,1099.4380886153308
82,4693.89,2675.8183312405417
7979,3782.4098,3193.122087457207
8250,228.3694,1823.4136364994192
3933,2278.3676,1320.6516236116324
805,3355.632,3192.5307365999543
6116,2093.941,1941.2394602780216
141,1693.7952,1691.3512537939832
6221,451.4124,1659.232845776874
7057,1973.4312,3167.9763001761585
2254,1569.9564,3005.3643166787524
5414,150.4708,486.81008849501427
3550,3056.022,4562.573328064379
5154,205.0664,-222.45582404362722
7483,4303.0654,2954.5518503505036
4219,45.9402,-1064.2799456377493
1417,2768.3964,3089.686102541441
515,1393.5194,2003.126127437773
2825,186.424,397.7753376434195
3244,722.393,1766.9723680689167
5295,767.0016,2157.471398335657
2169,3062.0142,2188.332277346295
5967,2306.997,2542.798377322286
3022,4920.9278,4056.256395624687
577,1118.544,1340.1565784428415
6378,1846.9292,1538.9248041673832
3630,3068.0064,4121.185032834266
4934,828.921,785.8482248606426
7880,1869.5664,2453.0753893304304
1739,1342.2528,1509.7661909723893
3298,4097.3332,3957.559058436695
7362,369.519,298.4518939193863
7968,5432.928,2969.9446373408477
3217,1530.6742,2723.9685998425366
232,1133.8574,1432.1413550712055
7787,2652.5472,2614.129561011169
7368,251.6724,2011.3420533084573
3020,1697.79,1642.343837315864
1355,1066.6116,1806.2060404053193
1462,115.8492,113.56460351523265
1818,1496.0526,3299.684386931213
5520,3301.7022,1867.920786407411
8292,543.2928,1026.8352420727865
3371,2277.036,1683.2718241438017
820,3195.84,2358.678568104141
886,452.744,798.195658375161
4489,1194.4452,1534.7123107941522
8076,1691.7978,2155.0808154849055
6638,547.2876,1498.2457721392288
2791,2117.244,2755.831467335552
4572,1104.5622,968.0304789905899
7080,2936.178,2632.8660489049544
4552,400.8116,-795.9268971843699
4204,2396.88,4554.850727419823
1883,1025.332,1465.0626080197926
762,1265.02,1729.739476160054
2198,5126.66,3669.09607926731
4885,1697.79,1664.9033407938005
5401,1078.596,3435.454495566342
2319,2999.429,2851.5278603425886
4107,619.194,1373.5426013360807
1138,7472.2734,5469.690665702906
3692,3529.4058,2947.7041605467602
5106,159.1262,700.8461794648961
7937,2362.9242,2934.1946077648413
8345,641.1654,1502.5851646602082
7526,3775.086,2807.5180829033916
4768,529.311,1718.2215500008692
6698,999.3658,887.4249772524245
1944,3153.2288,3227.923080925349
1905,2181.1608,2351.2570279493457
2025,4687.232,3720.9560821078094
7242,2050.664,1600.1761504331353
3741,2277.036,3048.160351969078
5349,282.2992,611.1522372048794
588,3205.1612,3212.5804287779274
4796,4432.2306,4813.722944208428
4014,2269.0464,2266.4543253665834
77,643.1628,-460.78457943863714
2638,502.0132,622.6992303989697
7790,2906.217,3012.704586387799
3469,186.424,378.2648212015638
3785,2281.6966,1781.3870977771473
2362,1069.2748,1522.8080696648713
4215,4655.2736,3913.843181326572
2248,3010.7476,2957.291851156363
3556,203.7348,-154.12139086944876
8321,4363.6532,2432.435931867268
8215,387.4956,1150.0303820146696
5492,2328.9684,1798.5335450347459
4746,4278.4308,4078.688953600616
6171,3225.801,2813.0632891829446
6558,837.5764,909.8684973419297
5729,474.0496,21.714723310169347
3245,6291.81,3281.135885505426
7674,338.2264,880.6535070167561
8061,2117.244,3186.5198639353393
3230,1416.8224,1722.5389996483448
2879,491.3604,664.3465600099512
215,131.1626,275.4406210641307
5683,4643.955,2354.9519611053925
5327,1331.6,1283.9846641599456
3819,2776.386,2924.135798288549
392,796.9626,1489.7239838854384
27,308.9312,904.115555394995
5886,1390.1904,2517.0888841242213
752,1402.1748,3245.240060822399
1810,1789.6704,2628.103166279924
5897,1372.2138,2448.5658364813085
478,1057.9562,2447.265080929292
6012,852.224,763.4297569370824
7141,424.7804,1506.6706281356546
909,223.7088,864.1729882491354
5126,1635.8706,1632.7976945169983
7894,1593.9252,1398.6904191411659
7334,651.8182,905.5440376357255
1558,1765.0358,2275.0677010393956
5100,1037.3164,918.3529384985029
6830,1624.552,1147.0465406972835
2485,633.8416,1520.3959370508728
8371,185.0924,954.7549131561382
2151,3115.944,2930.4537497492897
7494,2271.0438,4087.060355149248
2180,1922.8304,1580.3023570373184
2331,2050.664,4186.138355291649
6686,1677.816,1526.556641068504
563,319.584,668.1535357970811
5885,2993.4368,2915.5611627478575
5951,1498.05,2802.9186681108313
5017,3813.7024,3598.4497904700197
4195,2649.884,4209.040233348732
969,1017.3424,2009.7815961993263
5308,638.5022,1360.6090800627974
5009,4146.6024,3657.8814783452212
6543,2237.088,2980.0794002658395
6027,615.1992,748.8050343402986
4176,2628.5784,1530.7657996618648
5402,1390.1904,1263.6956292882576
4819,1965.4416,1774.2987646145002
7457,5499.508,4525.618723948648
6346,629.181,735.1896054097065
7181,639.168,1359.4656354570157
5123,732.38,3022.671096038655
4693,197.0768,-88.17238037700645
3386,4845.0266,4068.0213839209564
4102,1104.5622,2618.91155144337
5157,1800.3232,3637.2503680711384
5545,4344.345,2621.3041697450535
5841,2833.6448,2940.375032358934
997,9275.9256,4074.7417289781824
3227,985.384,2016.1152965853257
7875,5522.811,5580.2221373094035
1017,703.0848,1866.14722684911
7083,198.4084,1221.67609131371
5875,2756.412,3412.695604101102
653,1990.742,2177.5715363626264
6389,380.8376,1269.1447468216106
5563,361.5294,1941.0898836587573
7743,1411.496,2529.5931816655216
4144,5034.7796,4175.72650105116
4414,3435.528,3648.007962896981
919,451.4124,1197.9819812176456
5684,3463.4916,3221.536959673801
3400,7033.5112,2841.631415250695
1609,1787.0072,2592.2757294576677
2788,3688.532,2858.5103568589043
2715,169.1132,-429.7032181687007
1950,1078.596,3440.726038835777
3133,3292.381,2289.798274574484
2926,1733.7432,2083.3543846774605
7234,1174.4712,2179.4123680406424
4436,2456.802,2603.700944647284
8464,468.7232,2019.0009622807117
3738,4769.1254,2704.1713094420047
3236,818.934,1304.230533935169
3798,2805.0154,3997.9271083119984
8348,822.263,1023.2325480821175
7074,418.1224,1453.1170161674108
7126,247.0118,669.2518717554458
6802,916.1408,1037.7078871342649
3265,1659.1736,3752.2923346935127
1215,2982.784,1538.9889310963629
6508,1860.2452,1361.5092664809565
6923,5024.1268,3292.0492753473077
5062,2600.6148,2417.6957313174426
3056,1749.7224,1277.9228233519682
518,3273.7386,3042.15763738902
1724,2055.9904,4097.1209710226685
7208,1120.5414,2023.2600516287396
2342,1844.9318,1899.6676164268831
3301,47.9376,-983.4209291056868
4862,1043.9744,2349.25958280415
1375,958.752,1071.824077841742
5264,1069.2748,743.7932494291688
4570,3419.5488,4747.468383839425
2954,739.038,1154.0123838063728
6899,3861.64,3089.466554013196
7657,2051.9956,1466.4961122526736
2886,1185.124,972.7187007223018
268,308.9312,551.8403061471535
5145,2909.546,1998.45195287448
6708,3237.1196,2913.862118939094
6002,182.4292,1001.5541484438013
4933,5888.3352,3069.2789413139694
504,2876.256,3127.4598751751764
107,2530.7058,1982.3890695224493
3477,1964.11,3077.236383484385
8118,735.709,1016.1280857115692
6150,595.2252,1364.724693079701
3129,3844.995,2948.6578604103174
6353,3579.3408,4115.286685673488
2779,2603.278,4196.9758058297175
2573,259.662,-333.23385016015004
4377,111.8544,-62.81261521668807
3226,4604.6728,2823.3662950825415
7791,4074.696,2761.5956911673975
632,2207.127,1997.2155257448712
3206,219.0482,1532.6127857827428
5522,703.0848,736.2242702504159
602,1054.6272,1538.372339075905
3489,1789.6704,1815.1825587333763
7130,151.1366,561.5986335695343
6025,166.45,836.6214760031739
6104,1510.0344,2291.435446201895
1694,2972.797,2430.307582861981
4909,127.1678,187.92287854519623
5572,2330.9658,4107.053942186325
1158,1443.4544,2882.1027096067523
2558,585.904,630.3581585844868
6016,3078.6592,2835.882642814201
5008,3095.97,2054.0404655695547
6417,2858.2794,1781.2300488334915
6077,3691.1952,3075.2465715995486
438,1929.4884,3488.8629676333176
3820,2703.148,2768.9394886332157
8486,45.2744,-937.6038856508644
4012,180.4318,1013.5108122212146
609,1555.9746,1342.3505473135547
2855,138.4864,-1377.7066414703322
2835,1480.7392,1501.9335776674664
3231,3266.4148,3815.0760896647935
6622,460.7336,-27.47649977808419
7410,2462.7942,1472.7078385750076
1055,2874.9244,2700.931324421529
6712,2600.6148,2388.4641533343456
